Population,Bag,Oyster,Length,Date,Survived,Type
CT,2,29591,53.01,25-Oct-21,Alive,Wild
CT,2,29591,54.15,24-May-22,Alive,Wild
CT,2,29591,68.13,19-Oct-22,Alive,Wild
CT,1,29592,22.23,19-Jul-21,Alive,Wild
CT,1,29592,31.29,26-Aug-21,Alive,Wild
CT,1,29592,26.54,25-Oct-21,Alive,Wild
CT,1,29592,26.28,24-May-22,Alive,Wild
CT,1,29592,27.52,19-Oct-22,Dead,Wild
CT,1,29593,30.95,19-Jul-21,Alive,Wild
CT,1,29593,47.31,26-Aug-21,Alive,Wild
CT,1,29593,60.99,25-Oct-21,Alive,Wild
CT,1,29593,55.52,24-May-22,Alive,Wild
CT,1,29594,25.44,19-Jul-21,Alive,Wild
CT,1,29594,48.07,26-Aug-21,Alive,Wild
CT,1,29594,58.99,25-Oct-21,Alive,Wild
CT,1,29594,59.6,24-May-22,Alive,Wild
CT,1,29594,63.6,19-Oct-22,Alive,Wild
CT,2,29595,34,28-Jul-21,Alive,Wild
CT,2,29595,37.32,26-Aug-21,Alive,Wild
CT,2,29595,43.49,25-Oct-21,Alive,Wild
CT,2,29595,47.46,24-May-22,Alive,Wild
CT,2,29595,75.22,19-Oct-22,Alive,Wild
CT,2,29596,26.62,28-Jul-21,Alive,Wild
CT,2,29596,42.28,26-Aug-21,Alive,Wild
CT,2,29596,55.77,25-Oct-21,Alive,Wild
CT,2,29596,54.3,24-May-22,Alive,Wild
CT,2,29596,64.4,19-Oct-22,Alive,Wild
CT,2,29597,32.03,28-Jul-21,Alive,Wild
CT,2,29597,34.43,26-Aug-21,Alive,Wild
CT,2,29597,49.65,25-Oct-21,Alive,Wild
CT,2,29597,48.61,24-May-22,Alive,Wild
CT,2,29597,58.46,19-Oct-22,Alive,Wild
CT,2,29598,26.04,28-Jul-21,Alive,Wild
CT,2,29598,42.99,26-Aug-21,Alive,Wild
CT,2,29598,49.87,25-Oct-21,Alive,Wild
CT,2,29598,59.32,24-May-22,Alive,Wild
CT,2,29598,71.54,19-Oct-22,Alive,Wild
CT,2,29599,31.87,28-Jul-21,Alive,Wild
CT,2,29599,39.5,26-Aug-21,Alive,Wild
CT,2,29599,50.04,25-Oct-21,Alive,Wild
CT,2,29599,51.72,24-May-22,Alive,Wild
CT,2,29599,65.61,19-Oct-22,Alive,Wild
CL1,2,29600,39.3,28-Jul-21,Alive,Commercial
CL1,2,29600,42.87,26-Aug-21,Alive,Commercial
CL1,2,29600,53.59,25-Oct-21,Alive,Commercial
CL1,2,29600,56.08,24-May-22,Alive,Commercial
CL1,2,29600,82.06,19-Oct-22,Alive,Commercial
CT,2,29601,35.73,28-Jul-21,Alive,Wild
CT,2,29601,43.56,26-Aug-21,Alive,Wild
CT,2,29601,59.35,25-Oct-21,Alive,Wild
CT,2,29601,50.07,24-May-22,Alive,Wild
CT,2,29601,62.99,19-Oct-22,Alive,Wild
CT,2,29602,31.15,28-Jul-21,Alive,Wild
CT,2,29602,23,26-Aug-21,Alive,Wild
CT,2,29602,37.91,25-Oct-21,Alive,Wild
CT,2,29602,34.97,24-May-22,Alive,Wild
CT,2,29602,40.85,19-Oct-22,Alive,Wild
CL1,2,29603,41.1,28-Jul-21,Alive,Commercial
CL1,2,29603,48.01,26-Aug-21,Alive,Commercial
CL1,2,29603,57.98,25-Oct-21,Alive,Commercial
CL1,2,29603,55.97,24-May-22,Alive,Commercial
CL1,2,29603,74.53,19-Oct-22,Alive,Commercial
CT,2,29604,29.88,28-Jul-21,Alive,Wild
CT,2,29604,41.4,26-Aug-21,Alive,Wild
CT,2,29604,45,25-Oct-21,Alive,Wild
CT,2,29604,49.4,24-May-22,Alive,Wild
CT,2,29604,62.12,19-Oct-22,Alive,Wild
CT,1,29605,17.71,19-Jul-21,Alive,Wild
CT,1,29605,29.52,26-Aug-21,Alive,Wild
CT,1,29605,44.34,25-Oct-21,Alive,Wild
CT,1,29605,40.7,24-May-22,Alive,Wild
CT,1,29605,62.04,19-Oct-22,Dead,Wild
CT,1,29606,24.28,19-Jul-21,Alive,Wild
CT,1,29606,39.26,26-Aug-21,Alive,Wild
CT,1,29606,55.51,25-Oct-21,Alive,Wild
CT,1,29606,51.01,24-May-22,Alive,Wild
CT,1,29606,59.83,19-Oct-22,Alive,Wild
CT,1,29607,34.54,19-Jul-21,Alive,Wild
CT,1,29607,41.83,26-Aug-21,Alive,Wild
CT,1,29607,56.78,25-Oct-21,Alive,Wild
CT,1,29607,56.57,24-May-22,Alive,Wild
CT,1,29607,76.4,19-Oct-22,Alive,Wild
CT,1,29608,27.44,19-Jul-21,Alive,Wild
CT,1,29608,38.96,26-Aug-21,Alive,Wild
CT,1,29608,51.87,25-Oct-21,Alive,Wild
CT,1,29608,46.53,24-May-22,Alive,Wild
CT,1,29608,71.09,19-Oct-22,Alive,Wild
CT,1,29609,27.92,19-Jul-21,Alive,Wild
CT,1,29609,41.16,26-Aug-21,Alive,Wild
CT,1,29609,52.32,25-Oct-21,Alive,Wild
CT,1,29609,51.34,24-May-22,Alive,Wild
CT,1,29609,61.71,19-Oct-22,Alive,Wild
MV,1,29610,23.46,19-Jul-21,Alive,Wild
MV,1,29610,34.43,26-Aug-21,Alive,Wild
MV,1,29610,50.34,25-Oct-21,Alive,Wild
MV,1,29610,44.15,24-May-22,Alive,Wild
MV,1,29610,44.6,19-Oct-22,Dead,Wild
MV,1,29611,21.79,19-Jul-21,Alive,Wild
MV,1,29611,29.93,26-Aug-21,Alive,Wild
MV,1,29611,46.57,25-Oct-21,Alive,Wild
MV,1,29611,41.7,24-May-22,Alive,Wild
MV,1,29611,44.4,19-Oct-22,Dead,Wild
MV,1,29612,31.98,19-Jul-21,Alive,Wild
MV,1,29612,46.82,26-Aug-21,Alive,Wild
MV,1,29612,61.31,25-Oct-21,Alive,Wild
MV,1,29612,56.89,24-May-22,Alive,Wild
MV,1,29612,58.09,19-Oct-22,Dead,Wild
MV,1,29613,28.3,19-Jul-21,Alive,Wild
MV,1,29613,35.42,26-Aug-21,Alive,Wild
MV,1,29613,46.6,25-Oct-21,Alive,Wild
MV,1,29613,44.64,24-May-22,Alive,Wild
MV,1,29613,46.22,19-Oct-22,Dead,Wild
CT,1,29614,33.36,19-Jul-21,Alive,Wild
CT,1,29614,50.19,26-Aug-21,Alive,Wild
CT,1,29614,62.89,25-Oct-21,Alive,Wild
CT,1,29614,53.01,24-May-22,Alive,Wild
CT,1,29614,64.79,19-Oct-22,Alive,Wild
CT,1,29615,28.22,19-Jul-21,Alive,Wild
CT,1,29615,42.02,26-Aug-21,Alive,Wild
CT,1,29615,57.5,25-Oct-21,Alive,Wild
CT,1,29615,59.72,24-May-22,Alive,Wild
CT,1,29615,69.07,19-Oct-22,Alive,Wild
MV,1,29616,34.97,19-Jul-21,Alive,Wild
MV,1,29616,42.26,26-Aug-21,Alive,Wild
MV,1,29616,50.36,25-Oct-21,Alive,Wild
MV,1,29616,50.13,24-May-22,Alive,Wild
MV,1,29616,51.53,19-Oct-22,Alive,Wild
CT,1,29617,34.32,19-Jul-21,Alive,Wild
CT,1,29617,44.09,26-Aug-21,Alive,Wild
CT,1,29617,56.16,25-Oct-21,Alive,Wild
CT,1,29617,53.12,24-May-22,Alive,Wild
MV,1,29618,21.95,19-Jul-21,Alive,Wild
MV,1,29618,33.47,26-Aug-21,Alive,Wild
MV,1,29618,47.45,25-Oct-21,Alive,Wild
MV,1,29618,44.38,24-May-22,Alive,Wild
MV,1,29618,40.15,19-Oct-22,Dead,Wild
MV,1,29619,30.42,19-Jul-21,Alive,Wild
MV,1,29619,46.86,26-Aug-21,Alive,Wild
MV,1,29619,59.2,25-Oct-21,Alive,Wild
MV,1,29619,59.53,24-May-22,Alive,Wild
MV,1,29619,57.43,19-Oct-22,Dead,Wild
CT,1,29620,26.13,19-Jul-21,Alive,Wild
CT,1,29620,31.38,26-Aug-21,Alive,Wild
CT,1,29620,44.52,25-Oct-21,Alive,Wild
CT,1,29620,45.41,24-May-22,Alive,Wild
CT,1,29621,32.91,19-Jul-21,Alive,Wild
CT,1,29621,45.66,26-Aug-21,Alive,Wild
CT,1,29621,66.6,25-Oct-21,Alive,Wild
CT,1,29621,67.91,19-Oct-22,Dead,Wild
MV,1,29622,26.56,19-Jul-21,Alive,Wild
MV,1,29622,33.01,26-Aug-21,Alive,Wild
MV,1,29622,42.27,25-Oct-21,Alive,Wild
MV,1,29622,41.05,24-May-22,Alive,Wild
MV,1,29622,50.76,19-Oct-22,Alive,Wild
CT,1,29623,37.49,19-Jul-21,Alive,Wild
CT,1,29623,48.83,26-Aug-21,Alive,Wild
CT,1,29623,45.65,25-Oct-21,Alive,Wild
CT,1,29623,43.44,24-May-22,Alive,Wild
CT,1,29623,52.95,19-Oct-22,Alive,Wild
MV,1,29624,25.1,19-Jul-21,Alive,Wild
MV,1,29624,36.85,26-Aug-21,Alive,Wild
MV,1,29624,51.68,25-Oct-21,Alive,Wild
MV,1,29624,51.1,24-May-22,Alive,Wild
MV,1,29624,49.05,19-Oct-22,Dead,Wild
MV,1,29625,22.24,19-Jul-21,Alive,Wild
MV,1,29625,31.2,26-Aug-21,Alive,Wild
MV,1,29625,44.63,25-Oct-21,Alive,Wild
MV,1,29625,40.24,24-May-22,Alive,Wild
MV,1,29625,46.67,19-Oct-22,Dead,Wild
MV,1,29626,21.63,19-Jul-21,Alive,Wild
MV,1,29626,32.61,26-Aug-21,Alive,Wild
MV,1,29626,43.33,25-Oct-21,Alive,Wild
MV,1,29626,42.96,24-May-22,Alive,Wild
MV,1,29626,45.71,19-Oct-22,Alive,Wild
MV,1,29627,25.4,19-Jul-21,Alive,Wild
MV,1,29627,35.84,26-Aug-21,Alive,Wild
MV,1,29627,53.55,25-Oct-21,Alive,Wild
CT,1,29628,32.96,19-Jul-21,Alive,Wild
CT,1,29628,37.48,26-Aug-21,Alive,Wild
CT,1,29628,54.77,25-Oct-21,Alive,Wild
CT,1,29628,48.4,24-May-22,Alive,Wild
CT,1,29628,64.93,19-Oct-22,Alive,Wild
CT,1,29629,38.93,19-Jul-21,Alive,Wild
CT,1,29629,52.85,26-Aug-21,Alive,Wild
CT,1,29629,62.63,25-Oct-21,Alive,Wild
CT,1,29629,53.82,24-May-22,Alive,Wild
CT,1,29629,65.25,19-Oct-22,Alive,Wild
CT,1,29630,24.61,19-Jul-21,Alive,Wild
CT,1,29630,33.64,26-Aug-21,Alive,Wild
CT,1,29630,42.95,25-Oct-21,Alive,Wild
CT,1,29630,34.72,24-May-22,Alive,Wild
CT,1,29630,57.93,19-Oct-22,Alive,Wild
MV,1,29631,34.03,19-Jul-21,Alive,Wild
MV,1,29631,49.04,26-Aug-21,Alive,Wild
MV,1,29631,64.53,25-Oct-21,Alive,Wild
MV,1,29631,59.45,24-May-22,Alive,Wild
MV,1,29631,64.26,19-Oct-22,Alive,Wild
MV,1,29632,22.37,19-Jul-21,Alive,Wild
MV,1,29632,29.38,26-Aug-21,Alive,Wild
MV,1,29632,45.2,25-Oct-21,Alive,Wild
MV,1,29632,41.2,24-May-22,Alive,Wild
MV,1,29632,49.47,19-Oct-22,Alive,Wild
MV,1,29633,32.82,19-Jul-21,Alive,Wild
MV,1,29633,41.79,26-Aug-21,Alive,Wild
MV,1,29633,65.86,25-Oct-21,Alive,Wild
MV,1,29633,58.77,24-May-22,Alive,Wild
MV,1,29633,60.58,19-Oct-22,Dead,Wild
MV,1,29634,20.95,19-Jul-21,Alive,Wild
MV,1,29634,28.64,26-Aug-21,Alive,Wild
MV,1,29634,48.4,25-Oct-21,Alive,Wild
MV,1,29634,42.27,24-May-22,Alive,Wild
MV,1,29634,45.11,19-Oct-22,Alive,Wild
MV,1,29635,33.45,19-Jul-21,Alive,Wild
MV,1,29635,42.55,26-Aug-21,Alive,Wild
MV,1,29635,63.14,25-Oct-21,Alive,Wild
MV,1,29635,38.3,19-Oct-22,Dead,Wild
MV,1,29636,27.56,19-Jul-21,Alive,Wild
MV,1,29636,38.29,26-Aug-21,Alive,Wild
MV,1,29636,46.06,25-Oct-21,Alive,Wild
MV,1,29636,38.35,24-May-22,Alive,Wild
MV,1,29636,35.16,19-Oct-22,Dead,Wild
MV,1,29637,32.38,19-Jul-21,Alive,Wild
MV,1,29637,44.65,26-Aug-21,Alive,Wild
MV,1,29637,57.01,25-Oct-21,Alive,Wild
MV,1,29637,55.44,24-May-22,Alive,Wild
MV,1,29637,52.48,19-Oct-22,Dead,Wild
CT,1,29638,36.35,19-Jul-21,Alive,Wild
CT,1,29638,42.55,26-Aug-21,Alive,Wild
CT,1,29638,56.16,25-Oct-21,Alive,Wild
CT,1,29638,48.63,24-May-22,Alive,Wild
CT,1,29638,62.31,19-Oct-22,Alive,Wild
CT,1,29639,40.02,19-Jul-21,Alive,Wild
CT,1,29639,51.47,26-Aug-21,Alive,Wild
CT,1,29639,67.12,25-Oct-21,Alive,Wild
CT,1,29639,57.79,24-May-22,Alive,Wild
CT,1,29639,71.46,19-Oct-22,Alive,Wild
MV,1,29640,26.77,19-Jul-21,Alive,Wild
MV,1,29640,41.57,26-Aug-21,Alive,Wild
MV,1,29640,58.22,25-Oct-21,Alive,Wild
MV,1,29640,49.76,24-May-22,Alive,Wild
MV,1,29640,50.84,19-Oct-22,Dead,Wild
MV,1,29641,19.06,19-Jul-21,Alive,Wild
MV,1,29641,28.83,26-Aug-21,Alive,Wild
MV,1,29641,53.46,25-Oct-21,Alive,Wild
MV,1,29641,52.24,24-May-22,Alive,Wild
MV,1,29641,51.25,19-Oct-22,Dead,Wild
MV,1,29642,26.65,19-Jul-21,Alive,Wild
MV,1,29642,42.69,26-Aug-21,Alive,Wild
MV,1,29642,55.12,25-Oct-21,Alive,Wild
MV,1,29642,53.37,24-May-22,Alive,Wild
MV,1,29642,58.85,19-Oct-22,Dead,Wild
CT,1,29643,24.11,19-Jul-21,Alive,Wild
CT,1,29643,34.01,26-Aug-21,Alive,Wild
CT,1,29643,45.17,25-Oct-21,Alive,Wild
CT,1,29643,40.92,24-May-22,Alive,Wild
CT,1,29643,61.93,19-Oct-22,Dead,Wild
MV,1,29644,22.74,19-Jul-21,Alive,Wild
MV,1,29644,34.35,26-Aug-21,Alive,Wild
MV,1,29644,51.71,25-Oct-21,Alive,Wild
MV,1,29644,46.13,24-May-22,Alive,Wild
MV,1,29644,42.14,19-Oct-22,Alive,Wild
CT,1,29645,34.17,19-Jul-21,Alive,Wild
CT,1,29645,47.53,26-Aug-21,Alive,Wild
CT,1,29645,58.19,25-Oct-21,Alive,Wild
CT,1,29645,50.44,24-May-22,Alive,Wild
CT,1,29645,67.64,19-Oct-22,Alive,Wild
CL2,1,29646,34.34,19-Jul-21,Alive,Commercial
CL2,1,29646,48.84,26-Aug-21,Alive,Commercial
CL2,1,29646,69.91,25-Oct-21,Alive,Commercial
CL2,1,29646,66.72,24-May-22,Alive,Commercial
CL2,1,29646,83.73,19-Oct-22,Alive,Commercial
MV,1,29647,25.78,19-Jul-21,Alive,Wild
MV,1,29647,32.33,26-Aug-21,Alive,Wild
MV,1,29647,49.04,25-Oct-21,Alive,Wild
MV,1,29647,44.61,24-May-22,Alive,Wild
MV,1,29647,53.49,19-Oct-22,Dead,Wild
MV,1,29648,24.05,19-Jul-21,Alive,Wild
MV,1,29648,34.06,26-Aug-21,Alive,Wild
MV,1,29648,40.24,25-Oct-21,Alive,Wild
MV,1,29648,37.06,24-May-22,Alive,Wild
MV,1,29648,52.44,19-Oct-22,Alive,Wild
MV,1,29649,21.5,19-Jul-21,Alive,Wild
MV,1,29649,28.87,26-Aug-21,Alive,Wild
MV,1,29649,45.97,25-Oct-21,Alive,Wild
MV,1,29649,40.45,24-May-22,Alive,Wild
MV,1,29649,41.25,19-Oct-22,Dead,Wild
CL2,1,29650,30.69,19-Jul-21,Alive,Commercial
CL2,1,29650,54.79,26-Aug-21,Alive,Commercial
CL2,1,29650,73.18,25-Oct-21,Alive,Commercial
CL2,1,29650,71.77,24-May-22,Alive,Commercial
CL2,1,29650,78.11,19-Oct-22,Alive,Commercial
MV,1,29651,25.69,19-Jul-21,Alive,Wild
MV,1,29651,40.72,26-Aug-21,Alive,Wild
MV,1,29651,55.52,25-Oct-21,Alive,Wild
MV,1,29651,47.25,24-May-22,Alive,Wild
MV,1,29651,50.17,19-Oct-22,Dead,Wild
CT,1,29652,28.24,19-Jul-21,Alive,Wild
CT,1,29652,46.23,26-Aug-21,Alive,Wild
CT,1,29652,55.93,25-Oct-21,Alive,Wild
CT,1,29652,52.88,24-May-22,Alive,Wild
MV,1,29653,32.39,19-Jul-21,Alive,Wild
MV,1,29653,40.31,26-Aug-21,Alive,Wild
MV,1,29653,52.1,25-Oct-21,Alive,Wild
MV,1,29653,51.32,24-May-22,Alive,Wild
MV,1,29653,52.82,19-Oct-22,Alive,Wild
MV,1,29654,31.04,19-Jul-21,Alive,Wild
MV,1,29654,43.27,26-Aug-21,Alive,Wild
MV,1,29654,58.98,25-Oct-21,Alive,Wild
MV,1,29654,51.68,24-May-22,Alive,Wild
MV,1,29654,55.61,19-Oct-22,Dead,Wild
MV,1,29655,25.56,19-Jul-21,Alive,Wild
MV,1,29655,33.96,26-Aug-21,Alive,Wild
MV,1,29655,45.81,25-Oct-21,Alive,Wild
MV,1,29655,43.96,24-May-22,Alive,Wild
MV,1,29655,53.3,19-Oct-22,Alive,Wild
MV,1,29656,34.88,19-Jul-21,Alive,Wild
MV,1,29656,44.44,26-Aug-21,Alive,Wild
MV,1,29656,55.62,25-Oct-21,Alive,Wild
MV,1,29656,52.29,24-May-22,Alive,Wild
MV,1,29656,58.99,19-Oct-22,Alive,Wild
MV,1,29657,22.01,19-Jul-21,Alive,Wild
MV,1,29657,33.78,26-Aug-21,Alive,Wild
MV,1,29657,48.02,25-Oct-21,Alive,Wild
MV,1,29657,47.87,24-May-22,Alive,Wild
MV,1,29657,38.32,19-Oct-22,Dead,Wild
MV,1,29658,22.61,19-Jul-21,Alive,Wild
MV,1,29658,28.87,26-Aug-21,Alive,Wild
MV,1,29658,43.23,25-Oct-21,Alive,Wild
MV,1,29658,42.26,24-May-22,Alive,Wild
MV,1,29658,40.4,19-Oct-22,Alive,Wild
CT,1,29659,33.59,19-Jul-21,Alive,Wild
CT,1,29659,44.92,26-Aug-21,Alive,Wild
CT,1,29659,53.68,25-Oct-21,Alive,Wild
CT,1,29659,55.08,24-May-22,Alive,Wild
CT,1,29659,66.13,19-Oct-22,Alive,Wild
MV,1,29660,29.46,19-Jul-21,Alive,Wild
MV,1,29660,50.29,26-Aug-21,Alive,Wild
MV,1,29660,62.59,25-Oct-21,Alive,Wild
MV,1,29660,62.65,24-May-22,Alive,Wild
MV,1,29660,63.34,19-Oct-22,Dead,Wild
MV,1,29661,21.24,19-Jul-21,Alive,Wild
MV,1,29661,32.64,26-Aug-21,Alive,Wild
MV,1,29661,45.2,25-Oct-21,Alive,Wild
MV,1,29661,38.93,24-May-22,Alive,Wild
MV,1,29661,43.69,19-Oct-22,Dead,Wild
MV,1,29662,26.36,19-Jul-21,Alive,Wild
MV,1,29662,36.35,26-Aug-21,Alive,Wild
MV,1,29662,57.55,25-Oct-21,Alive,Wild
MV,1,29662,51.5,24-May-22,Alive,Wild
MV,1,29662,54.63,19-Oct-22,Alive,Wild
MV,1,29663,26.16,19-Jul-21,Alive,Wild
MV,1,29663,30.01,26-Aug-21,Alive,Wild
MV,1,29663,43.3,25-Oct-21,Alive,Wild
MV,1,29663,40,24-May-22,Alive,Wild
MV,1,29663,39.62,19-Oct-22,Dead,Wild
MV,1,29664,33.05,19-Jul-21,Alive,Wild
MV,1,29664,45.43,26-Aug-21,Alive,Wild
MV,1,29664,65.01,25-Oct-21,Alive,Wild
MV,1,29664,57.51,24-May-22,Alive,Wild
MV,1,29664,67.22,19-Oct-22,Dead,Wild
CL2,1,29665,26.48,19-Jul-21,Alive,Commercial
CL2,1,29665,45.68,26-Aug-21,Alive,Commercial
CL2,1,29665,58.05,25-Oct-21,Alive,Commercial
CL2,1,29665,63.75,24-May-22,Alive,Commercial
CT,1,29666,34.56,19-Jul-21,Alive,Wild
CT,1,29666,34.29,26-Aug-21,Alive,Wild
CT,1,29666,31.64,25-Oct-21,Alive,Wild
MV,1,29667,30.8,19-Jul-21,Alive,Wild
MV,1,29667,43.3,26-Aug-21,Alive,Wild
MV,1,29667,53.94,25-Oct-21,Alive,Wild
MV,1,29667,49.93,24-May-22,Alive,Wild
MV,1,29667,58.3,19-Oct-22,Alive,Wild
CL2,1,29668,24.09,19-Jul-21,Alive,Commercial
CL2,1,29668,38.05,26-Aug-21,Alive,Commercial
CL2,1,29668,62.04,25-Oct-21,Alive,Commercial
CL2,1,29668,55.66,24-May-22,Alive,Commercial
CL2,1,29668,80.22,19-Oct-22,Alive,Commercial
CT,1,29669,28.13,19-Jul-21,Alive,Wild
CT,1,29669,40.59,26-Aug-21,Alive,Wild
CT,1,29669,52.9,25-Oct-21,Alive,Wild
CT,1,29669,47.4,24-May-22,Alive,Wild
CT,1,29669,65.09,19-Oct-22,Alive,Wild
CT,1,29670,28.49,19-Jul-21,Alive,Wild
CT,1,29670,33.8,26-Aug-21,Alive,Wild
CT,1,29670,36.97,25-Oct-21,Alive,Wild
CT,1,29670,30.21,24-May-22,Alive,Wild
CT,1,29670,36.07,19-Oct-22,Dead,Wild
MV,1,29671,21.53,19-Jul-21,Alive,Wild
MV,1,29671,31.07,26-Aug-21,Alive,Wild
MV,1,29671,45.85,25-Oct-21,Alive,Wild
MV,1,29671,43.07,24-May-22,Alive,Wild
MV,1,29671,47.21,19-Oct-22,Dead,Wild
CT,1,29672,28.82,19-Jul-21,Alive,Wild
CT,1,29672,36.55,26-Aug-21,Alive,Wild
CT,1,29672,49.65,25-Oct-21,Alive,Wild
CT,1,29672,37.96,24-May-22,Alive,Wild
CT,1,29672,54.1,19-Oct-22,Alive,Wild
MV,1,29673,27.85,19-Jul-21,Alive,Wild
MV,1,29673,41.54,26-Aug-21,Alive,Wild
MV,1,29673,51.49,25-Oct-21,Alive,Wild
MV,1,29673,45.02,24-May-22,Alive,Wild
MV,1,29673,48.11,19-Oct-22,Dead,Wild
CL2,1,29674,28.03,19-Jul-21,Alive,Commercial
CL2,1,29674,37.18,26-Aug-21,Alive,Commercial
CL2,1,29674,58.79,25-Oct-21,Alive,Commercial
CL2,1,29674,57.4,24-May-22,Alive,Commercial
MV,1,29675,28.77,19-Jul-21,Alive,Wild
MV,1,29675,39.27,26-Aug-21,Alive,Wild
MV,1,29675,54.52,25-Oct-21,Alive,Wild
MV,1,29675,48.91,24-May-22,Alive,Wild
MV,1,29675,57.14,19-Oct-22,Alive,Wild
CT,1,29676,25.02,19-Jul-21,Alive,Wild
CT,1,29676,37.3,26-Aug-21,Alive,Wild
CT,1,29676,48.76,25-Oct-21,Alive,Wild
CT,1,29676,44.29,24-May-22,Alive,Wild
CT,1,29676,54.52,19-Oct-22,Alive,Wild
CL2,1,29677,34.94,19-Jul-21,Alive,Commercial
CL2,1,29677,39.07,26-Aug-21,Alive,Commercial
CL2,1,29677,58.05,25-Oct-21,Alive,Commercial
CL2,1,29677,57.64,24-May-22,Alive,Commercial
CL2,1,29677,74.2,19-Oct-22,Alive,Commercial
CL2,1,29678,24.41,19-Jul-21,Alive,Commercial
CL2,1,29678,35.74,26-Aug-21,Alive,Commercial
CL2,1,29678,52.17,25-Oct-21,Alive,Commercial
CL2,1,29678,51.79,24-May-22,Alive,Commercial
CL2,1,29678,60.44,19-Oct-22,Alive,Commercial
MV,1,29679,23.4,19-Jul-21,Alive,Wild
MV,1,29679,29.21,26-Aug-21,Alive,Wild
MV,1,29679,49.05,25-Oct-21,Alive,Wild
MV,1,29679,45.46,24-May-22,Alive,Wild
MV,1,29679,53.41,19-Oct-22,Dead,Wild
MV,1,29680,27.03,19-Jul-21,Alive,Wild
MV,1,29680,36.14,26-Aug-21,Alive,Wild
MV,1,29680,45.88,25-Oct-21,Alive,Wild
MV,1,29680,41.8,24-May-22,Alive,Wild
MV,1,29680,45.64,19-Oct-22,Alive,Wild
CL2,1,29681,24.54,19-Jul-21,Alive,Commercial
CL2,1,29681,45.18,26-Aug-21,Alive,Commercial
CL2,1,29681,69.03,25-Oct-21,Alive,Commercial
CL2,1,29681,64.74,24-May-22,Alive,Commercial
CL2,1,29681,85.56,19-Oct-22,Alive,Commercial
MV,1,29682,30.34,19-Jul-21,Alive,Wild
MV,1,29682,40.49,26-Aug-21,Alive,Wild
MV,1,29682,52.94,25-Oct-21,Alive,Wild
MV,1,29682,47.63,24-May-22,Alive,Wild
MV,1,29682,52.17,19-Oct-22,Alive,Wild
MV,1,29683,23.39,19-Jul-21,Alive,Wild
MV,1,29683,34.06,26-Aug-21,Alive,Wild
MV,1,29683,50.73,25-Oct-21,Alive,Wild
MV,1,29683,51.21,24-May-22,Alive,Wild
MV,1,29683,48.59,19-Oct-22,Dead,Wild
MV,1,29684,27.71,19-Jul-21,Alive,Wild
MV,1,29684,38.02,26-Aug-21,Alive,Wild
MV,1,29684,61.95,25-Oct-21,Alive,Wild
MV,1,29684,51.43,24-May-22,Alive,Wild
MV,1,29684,59.56,19-Oct-22,Alive,Wild
MV,1,29685,21.65,19-Jul-21,Alive,Wild
MV,1,29685,34.12,26-Aug-21,Alive,Wild
MV,1,29685,46.67,25-Oct-21,Alive,Wild
MV,1,29685,44.62,24-May-22,Alive,Wild
MV,1,29685,49.36,19-Oct-22,Dead,Wild
CT,1,29686,29.54,19-Jul-21,Alive,Wild
CT,1,29686,44.75,26-Aug-21,Alive,Wild
CT,1,29686,52.43,25-Oct-21,Alive,Wild
CT,1,29686,46.32,24-May-22,Alive,Wild
CT,1,29686,51.28,19-Oct-22,Alive,Wild
MV,1,29687,30.3,19-Jul-21,Alive,Wild
MV,1,29687,41.54,26-Aug-21,Alive,Wild
MV,1,29687,50.97,25-Oct-21,Alive,Wild
MV,1,29687,48.08,24-May-22,Alive,Wild
MV,1,29687,48.75,19-Oct-22,Alive,Wild
MV,1,29688,37.59,19-Jul-21,Alive,Wild
MV,1,29688,52.04,26-Aug-21,Alive,Wild
MV,1,29688,62.91,25-Oct-21,Alive,Wild
MV,1,29688,53.97,24-May-22,Alive,Wild
MV,1,29688,58.39,19-Oct-22,Dead,Wild
MV,1,29689,21.58,19-Jul-21,Alive,Wild
MV,1,29689,32.04,26-Aug-21,Alive,Wild
MV,1,29689,46.35,25-Oct-21,Alive,Wild
MV,1,29689,46.07,24-May-22,Alive,Wild
MV,1,29689,43.46,19-Oct-22,Dead,Wild
CL2,1,29690,35.65,19-Jul-21,Alive,Commercial
CL2,1,29690,52.87,26-Aug-21,Alive,Commercial
CL2,1,29690,78.77,25-Oct-21,Alive,Commercial
CL2,1,29690,68.62,24-May-22,Alive,Commercial
CL2,1,29691,30.36,19-Jul-21,Alive,Commercial
CL2,1,29691,45.46,26-Aug-21,Alive,Commercial
CL2,1,29691,73.63,25-Oct-21,Alive,Commercial
CL2,1,29691,65.64,24-May-22,Alive,Commercial
CL2,1,29692,32.43,19-Jul-21,Alive,Commercial
CL2,1,29692,40.72,26-Aug-21,Alive,Commercial
CL2,1,29692,60.76,25-Oct-21,Alive,Commercial
CL2,1,29692,60.53,24-May-22,Alive,Commercial
CL2,1,29692,60.02,19-Oct-22,Alive,Commercial
CL2,1,29693,37.57,19-Jul-21,Alive,Commercial
CL2,1,29693,55.11,26-Aug-21,Alive,Commercial
CL2,1,29693,74.83,25-Oct-21,Alive,Commercial
CL2,1,29693,73.47,24-May-22,Alive,Commercial
CL2,1,29693,104.44,19-Oct-22,Alive,Commercial
MV,1,29694,27.79,19-Jul-21,Alive,Wild
MV,1,29694,38.86,26-Aug-21,Alive,Wild
